gridID,EcotypeID,EcotypeFrac
1,-999,1.0000
2,-999,1.0000
3,-999,1.0000
4,-999,1.0000
5,-999,1.0000
6,-999,1.0000
7,-999,1.0000
8,-999,1.0000
9,-999,1.0000
10,-999,1.0000
11,-999,1.0000
12,-999,1.0000
13,-999,1.0000
14,-999,1.0000
15,-999,1.0000
16,-999,1.0000
17,-999,1.0000
18,-999,1.0000
19,-999,1.0000
20,-999,1.0000
21,-999,1.0000
22,-999,1.0000
23,-999,1.0000
24,-999,1.0000
25,-999,1.0000
26,-999,1.0000
27,-999,1.0000
28,-999,1.0000
29,-999,1.0000
30,-999,1.0000
31,-999,1.0000
32,-999,1.0000
33,-999,1.0000
34,-999,1.0000
35,-999,1.0000
36,-999,1.0000
37,-999,1.0000
38,-999,1.0000
39,-999,1.0000
40,-999,1.0000
41,-999,1.0000
42,-999,1.0000
43,-999,1.0000
44,-999,1.0000
45,-999,1.0000
46,-999,1.0000
47,-999,1.0000
48,-999,1.0000
49,-999,1.0000
50,-999,1.0000
51,-999,1.0000
52,-999,1.0000
53,-999,1.0000
54,-999,1.0000
55,-999,1.0000
56,-999,1.0000
57,-999,1.0000
58,-999,1.0000
59,-999,1.0000
60,-999,1.0000
61,-999,1.0000
62,-999,1.0000
63,-999,1.0000
64,-999,1.0000
65,-999,1.0000
66,-999,1.0000
67,-999,1.0000
68,-999,1.0000
69,-999,1.0000
70,-999,1.0000
71,-999,1.0000
72,-999,1.0000
73,-999,1.0000
74,-999,1.0000
75,-999,1.0000
76,-999,1.0000
77,-999,1.0000
78,-999,1.0000
79,-999,1.0000
80,-999,1.0000
81,-999,1.0000
82,-999,1.0000
83,-999,1.0000
84,-999,1.0000
85,-999,1.0000
86,-999,1.0000
87,-999,1.0000
88,-999,1.0000
89,-999,1.0000
90,-999,1.0000
91,-999,1.0000
92,-999,1.0000
93,-999,1.0000
94,-999,1.0000
95,-999,1.0000
96,-999,1.0000
97,-999,1.0000
98,-999,1.0000
99,-999,1.0000
100,-999,1.0000
101,-999,1.0000
102,-999,1.0000
103,-999,1.0000
104,-999,1.0000
105,-999,1.0000
106,-999,1.0000
107,-999,1.0000
108,-999,1.0000
109,-999,1.0000
